customer_id,city,acquisition_channel,order_count,net_gmv,first_order_date,retained_90d_raw
C100451,Lisatown,Organic,1,227.62,2024-06-26,0
C100452,Lisatown,App Store,34,27806.84,2024-01-30,1
C100453,Robinsonshire,Organic,47,27996.64,2023-12-04,1
C100454,North Judithbury,App Store,1,512.54,2024-11-05,0
C100455,Lake Debra,App Store,39,30923.47,2024-04-06,1
C100456,Lisatown,Paid Search,1,267.39,2024-02-02,0
C100457,North Noahstad,Social Media,1,162.1,2023-10-26,0
C100458,Robinsonshire,Social Media,1,186.33,2025-03-05,0
C100459,East Jessetown,App Store,11,6950.51,2024-08-13,1
C100460,Robinsonshire,Organic,1,380.02,2025-05-02,0
C100461,East Jill,Organic,1,217.93,2024-03-08,0
C100462,North Judithbury,App Store,1,393.51,2023-07-12,0
C100463,Lisatown,Organic,1,201.83,2024-06-05,0
C100464,North Noahstad,Organic,1,1119.96,2024-03-06,0
C100465,Ericmouth,Organic,1,154.3,2024-06-27,0
C100466,Robinsonshire,Organic,19,14898.56,2024-06-25,1
C100467,North Judithbury,Organic,1,253.16,2024-07-18,0
C100468,North Noahstad,App Store,1,902.88,2025-02-06,0
C100469,Lake Debra,Social Media,1,334.9,2023-11-16,0
C100470,New Roberttown,Organic,1,606.12,2025-06-20,0
C100471,Ericmouth,Social Media,1,152.79,2023-07-12,0
C100472,Lake Roberto,Referral,4,3851.34,2024-07-28,1
C100473,Lake Roberto,Paid Search,1,836.77,2024-08-28,0
C100474,New Roberttown,App Store,1,415.39,2025-01-29,0
C100475,North Noahstad,App Store,33,20373.59,2024-02-14,1
C100476,Lake Debra,Social Media,13,8187.5,2024-12-02,1
C100477,Robinsonshire,App Store,1,768.82,2023-08-19,0
C100478,Lake Roberto,Organic,17,9420.85,2024-05-20,1
C100479,Lisatown,Organic,26,12467.4,2024-04-07,1
C100480,East Jill,Paid Search,1,403.87,2025-06-04,0
C100481,East Jessetown,Paid Search,1,451.38,2025-06-25,0
C100482,East Jessetown,App Store,1,275.8,2025-04-11,0
C100483,North Noahstad,Paid Search,1,778.6,2024-09-30,0
C100484,Lake Roberto,Organic,17,11904.62,2023-07-31,1
C100485,East Jessetown,App Store,1,327.09,2024-12-15,0
C100486,Lake Roberto,App Store,1,4205.02,2023-11-29,0
C100487,Lake Roberto,Organic,9,5406.5,2025-03-08,1
C100488,East Jessetown,Paid Search,1,295.32,2024-04-06,0
C100489,Lake Debra,Paid Search,1,73.06,2024-11-08,0
C100490,Ericmouth,Paid Search,9,4934.07,2024-08-16,1
C100491,Robinsonshire,Social Media,6,3462.01,2024-05-24,1
C100492,East Jill,Organic,34,22001.21,2024-10-12,1
C100493,Lake Roberto,Social Media,23,10800.11,2025-03-29,1
C100494,Robinsonshire,Referral,1,268.03,2024-12-21,0
C100495,Robinsonshire,Paid Search,27,13365.95,2024-02-11,1
C100496,Lake Roberto,Referral,1,472.39,2023-11-14,0
C100497,North Noahstad,Paid Search,1,347.88,2024-01-07,0
C100498,East Jessetown,Social Media,7,3970.04,2024-09-08,1
C100499,Lake Debra,Referral,14,4280.47,2024-01-06,1
C100500,East Jill,Organic,1,1698.77,2025-02-05,0
C100501,Lisatown,App Store,24,13256.65,2024-03-12,1
C100502,Lake Debra,Organic,9,9923.25,2023-11-26,1
C100503,East Jessetown,Paid Search,8,12147.37,2025-01-21,1
C100504,Lisatown,Organic,11,11239.5,2025-01-01,1
C100505,Lake Debra,Organic,1,748.41,2023-09-19,0
C100506,Lake Debra,Organic,1,1726.22,2024-07-21,0
C100507,Lake Debra,Organic,13,8702.75,2024-07-22,1
C100508,New Roberttown,Organic,1,314.39,2024-04-08,0
C100509,East Jill,Paid Search,1,1539.74,2024-09-13,0
C100510,Ericmouth,Social Media,1,1063.47,2024-07-16,0
C100511,North Judithbury,Paid Search,1,321.39,2025-05-13,0
C100512,East Jessetown,Organic,10,3782.98,2023-10-09,1
C100513,Lisatown,Organic,14,7512.6,2024-04-06,0
C100514,East Jill,Referral,1,342.38,2024-04-22,0
C100515,Lisatown,App Store,1,1183.88,2024-06-20,0
C100516,Lake Roberto,Referral,30,27500.96,2024-12-20,1
C100517,Lisatown,Referral,12,5461.93,2024-11-16,1
C100518,East Jessetown,Social Media,1,209.25,2025-05-24,0
C100519,North Judithbury,Organic,36,15183.24,2023-11-04,1
C100520,Ericmouth,App Store,1,131.48,2024-01-11,0
C100521,East Jessetown,App Store,38,33872.69,2024-04-29,1
C100522,Ericmouth,Social Media,1,419.62,2024-12-23,0
C100523,East Jill,Organic,1,976.52,2023-07-28,0
C100524,East Jill,Social Media,1,485.3,2023-12-20,0
C100525,Lake Roberto,Organic,1,313.7,2023-07-09,0
C100526,North Noahstad,Referral,1,129.92,2023-08-19,0
C100527,Ericmouth,Organic,1,797.1,2024-05-13,0
C100528,Lake Roberto,Referral,39,21241.83,2024-01-08,1
C100529,New Roberttown,App Store,1,105.77,2025-02-17,0
C100530,North Noahstad,Social Media,0,0.0,,0
C100531,Lisatown,Social Media,65,47805.35,2024-04-11,1
C100532,East Jill,Organic,1,327.04,2023-08-28,0
C100533,East Jill,Referral,13,8553.02,2024-08-10,1
C100534,Ericmouth,Organic,15,15242.97,2024-10-21,1
C100535,New Roberttown,Paid Search,1,1458.69,2024-06-15,0
C100536,Lake Roberto,Organic,8,8670.64,2023-09-28,0
C100537,East Jill,App Store,1,345.64,2024-05-12,0
C100538,New Roberttown,Referral,30,16117.02,2025-03-14,1
C100539,New Roberttown,Social Media,1,492.69,2024-09-21,0
C100540,New Roberttown,App Store,1,304.29,2024-09-02,0
C100541,Lisatown,Referral,32,21521.51,2025-06-01,1
C100542,North Noahstad,App Store,1,823.6,2023-12-06,0
C100543,North Noahstad,Social Media,14,8752.46,2024-08-12,1
C100544,Lake Roberto,App Store,1,287.45,2024-02-16,0
C100545,New Roberttown,Paid Search,1,173.99,2025-03-18,0
C100546,North Noahstad,Paid Search,1,537.47,2025-01-22,0
C100547,Robinsonshire,App Store,25,10190.99,2024-03-04,1
C100548,Robinsonshire,Paid Search,1,500.01,2025-03-14,0
C100549,Lake Roberto,Paid Search,15,7979.43,2024-01-22,1
C100550,Lake Roberto,Organic,1,1424.29,2024-05-21,0
C100551,North Noahstad,Social Media,1,111.93,2023-08-31,0
C100552,Robinsonshire,App Store,1,242.31,2024-05-23,0
C100553,Lisatown,App Store,13,11938.15,2024-09-01,1
C100554,Lake Roberto,App Store,9,4000.23,2024-10-26,1
C100555,New Roberttown,Paid Search,1,411.32,2024-12-24,0
C100556,East Jessetown,Paid Search,12,9479.95,2025-01-04,1
C100557,Lisatown,Organic,1,381.03,2024-10-09,0
C100558,North Judithbury,Social Media,12,4884.83,2024-04-15,1
C100559,East Jessetown,Social Media,47,36455.17,2025-03-13,1
C100560,Lake Roberto,Paid Search,1,84.29,2024-02-21,0
C100561,North Noahstad,App Store,18,10924.44,2023-12-05,1
C100562,Robinsonshire,Organic,1,365.92,2024-01-21,0
C100563,East Jessetown,Organic,1,414.63,2024-11-05,0
C100564,Lake Debra,Referral,39,15706.52,2024-10-12,1
C100565,Lisatown,Referral,29,16615.56,2024-06-27,1
C100566,Robinsonshire,Organic,1,143.84,2025-04-27,0
C100567,North Judithbury,Referral,18,5067.49,2024-02-23,1
C100568,Robinsonshire,Paid Search,1,1377.29,2023-10-02,0
C100569,Lake Debra,Organic,9,3980.21,2024-06-24,1
C100570,Lake Roberto,Organic,1,790.91,2024-01-29,0
C100571,Ericmouth,Social Media,19,8895.24,2024-12-10,1
C100572,North Noahstad,Organic,42,23054.05,2024-07-19,1
C100573,Lisatown,Social Media,17,6311.48,2025-04-13,1
C100574,East Jessetown,Paid Search,36,13965.24,2025-01-06,1
C100575,Lake Debra,Organic,1,913.87,2024-09-13,0
C100576,East Jill,App Store,1,302.3,2024-05-03,0
C100577,North Noahstad,Organic,6,4638.77,2024-11-02,1
C100578,Ericmouth,App Store,9,4875.13,2024-03-22,1
C100579,Ericmouth,App Store,1,1717.27,2025-05-13,0
C100580,East Jessetown,Organic,15,8168.68,2024-09-10,1
C100581,East Jessetown,App Store,1,101.71,2024-12-26,0
C100582,Ericmouth,App Store,1,80.69,2023-12-05,0
C100583,Robinsonshire,Referral,1,70.4,2023-12-09,0
C100584,Lake Roberto,Organic,19,6038.08,2024-06-19,1
C100585,Lake Debra,App Store,41,20396.01,2025-01-16,1
C100586,Lake Debra,Referral,1,107.15,2025-05-03,0
C100587,Lisatown,Social Media,21,16798.92,2023-10-05,1
C100588,Ericmouth,Paid Search,1,209.01,2023-09-17,0
C100589,East Jessetown,Social Media,1,1294.44,2023-10-08,0
C100590,Ericmouth,Organic,1,1893.8,2023-09-16,0
C100591,New Roberttown,App Store,1,130.97,2025-06-01,0
C100592,Lake Debra,Social Media,1,853.16,2023-10-20,0
C100593,North Noahstad,Social Media,1,271.87,2023-09-26,0
C100594,North Noahstad,Paid Search,1,128.38,2024-02-19,0
C100595,North Noahstad,App Store,25,14051.99,2025-02-26,1
C100596,East Jessetown,Organic,39,34290.77,2025-05-05,1
C100597,Ericmouth,Organic,1,685.35,2024-11-07,0
C100598,North Noahstad,Paid Search,1,775.78,2024-09-11,0
C100599,North Noahstad,Social Media,1,261.65,2025-01-09,0
C100600,North Judithbury,Paid Search,1,592.62,2023-09-07,0
C100601,Lake Roberto,Social Media,1,520.5,2024-08-14,0
C100602,North Noahstad,Paid Search,1,59.64,2023-08-13,0
C100603,Lake Roberto,App Store,1,993.76,2025-01-11,0
C100604,New Roberttown,Paid Search,1,475.66,2024-07-01,0
C100605,Lake Roberto,Paid Search,1,687.81,2025-06-03,0
C100606,East Jill,Paid Search,1,567.55,2024-09-18,0
C100607,Lake Debra,Paid Search,5,5485.18,2024-12-30,1
C100608,Lisatown,App Store,39,14365.69,2023-08-22,1
C100609,Lake Debra,Social Media,1,1900.57,2024-02-19,0
C100610,Lisatown,App Store,1,367.09,2024-06-03,0
C100611,New Roberttown,Social Media,1,308.78,2025-04-18,0
C100612,Lisatown,Social Media,6,3458.23,2024-11-14,1
C100613,Lisatown,Social Media,13,12128.38,2024-06-16,1
C100614,Lisatown,App Store,43,20981.29,2024-10-17,1
C100615,New Roberttown,Social Media,26,13438.44,2023-10-27,1
C100616,East Jessetown,Paid Search,24,17361.57,2024-11-20,1
C100617,New Roberttown,Social Media,16,16047.27,2025-04-28,1
C100618,Lake Debra,App Store,9,5703.09,2024-03-05,1
C100619,Robinsonshire,Paid Search,1,133.92,2024-05-02,0
C100620,East Jessetown,Social Media,1,3857.15,2025-05-30,0
C100621,Lake Debra,App Store,1,1011.85,2024-01-02,0
C100622,New Roberttown,App Store,19,8805.13,2024-11-09,1
C100623,New Roberttown,Social Media,1,422.3,2024-10-10,0
C100624,Lisatown,Social Media,1,1591.05,2023-12-02,0
C100625,Ericmouth,Organic,1,955.89,2025-06-28,0
C100626,New Roberttown,Organic,1,1012.99,2025-05-31,0
C100627,Ericmouth,Paid Search,24,17519.45,2025-03-13,1
C100628,Robinsonshire,Paid Search,0,0.0,,0
C100629,East Jill,Organic,36,30936.41,2023-12-31,1
C100630,East Jessetown,Paid Search,14,11709.39,2023-07-12,1
C100631,North Judithbury,App Store,1,904.24,2024-12-07,0
C100632,North Judithbury,Organic,29,22274.86,2024-11-23,1
C100633,East Jessetown,Social Media,1,335.67,2024-01-06,0
C100634,Lake Debra,Referral,9,4841.38,2023-10-01,0
C100635,Lake Roberto,Referral,39,21565.86,2024-07-10,1
C100636,East Jill,Paid Search,1,405.37,2025-06-27,0
C100637,Ericmouth,App Store,1,565.29,2023-10-16,0
C100638,New Roberttown,Organic,1,819.03,2024-02-17,0
C100639,East Jill,App Store,12,6451.09,2024-02-04,1
C100640,Lisatown,App Store,8,4997.31,2023-11-07,1
C100641,Lake Roberto,Social Media,9,7946.78,2025-06-27,1
C100642,Lisatown,Organic,1,47.36,2025-03-17,0
C100643,East Jill,Organic,1,43.91,2024-06-01,0
C100644,East Jill,App Store,1,193.05,2024-03-30,0
C100645,East Jessetown,Social Media,1,144.75,2024-12-26,0
C100646,Lake Debra,Paid Search,1,478.14,2025-06-25,0
C100647,North Noahstad,Organic,1,234.73,2024-05-21,0
C100648,New Roberttown,Paid Search,1,889.74,2025-03-27,0
C100649,East Jill,Paid Search,9,2907.82,2023-07-04,0
C100650,North Noahstad,Organic,1,1513.27,2024-10-01,0
C100651,East Jill,Referral,13,4949.89,2024-10-27,1
C100652,North Judithbury,Social Media,1,1443.43,2024-05-10,0
C100653,Lake Debra,Paid Search,9,5763.68,2024-05-08,1
C100654,Lake Debra,Referral,64,21682.27,2023-10-17,1
C100655,Lisatown,Organic,1,259.03,2024-01-13,0
C100656,Ericmouth,Social Media,1,124.71,2024-10-25,0
C100657,North Noahstad,Paid Search,23,11540.15,2023-11-26,1
C100658,New Roberttown,Referral,15,7631.94,2024-02-02,1
C100659,North Noahstad,Organic,1,264.13,2024-06-20,0
C100660,Lisatown,Organic,1,186.1,2023-09-21,0
C100661,North Judithbury,Paid Search,1,263.13,2025-04-17,0
C100662,North Noahstad,Social Media,1,202.35,2025-04-30,0
C100663,East Jill,App Store,9,5029.55,2024-03-09,1
C100664,Robinsonshire,Paid Search,1,1313.56,2024-01-31,0
C100665,Lake Roberto,App Store,13,2770.66,2024-08-22,1
C100666,New Roberttown,Paid Search,1,277.86,2025-04-10,0
C100667,New Roberttown,Organic,1,247.46,2023-08-10,0
C100668,Lake Debra,Referral,15,7431.56,2023-07-30,1
C100669,Ericmouth,App Store,1,400.39,2024-12-10,0
C100670,New Roberttown,Organic,1,1409.55,2024-11-22,0
C100671,Lisatown,Paid Search,1,1176.72,2025-01-24,0
C100672,Lake Debra,App Store,1,337.4,2024-09-16,0
C100673,East Jill,Organic,1,700.97,2024-04-08,0
C100674,Lake Roberto,Social Media,1,230.78,2023-08-03,0
C100675,Ericmouth,App Store,1,597.88,2024-05-19,0
C100676,Robinsonshire,App Store,27,27555.03,2023-09-17,1
C100677,East Jill,Organic,8,6843.33,2023-08-23,1
C100678,East Jill,Paid Search,1,1981.02,2024-08-24,0
C100679,Lake Debra,Social Media,1,339.63,2025-05-06,0
C100680,Robinsonshire,Paid Search,1,268.98,2025-01-03,0
C100681,Robinsonshire,Social Media,1,1040.67,2024-08-12,0
C100682,New Roberttown,App Store,1,286.94,2023-11-23,0
C100683,Robinsonshire,Referral,11,6913.48,2023-10-16,1
C100684,New Roberttown,Social Media,1,372.68,2023-09-15,0
C100685,Lisatown,Referral,26,28992.24,2024-12-27,1
C100686,Lake Roberto,Paid Search,25,7745.45,2025-02-28,1
C100687,Lisatown,Organic,4,4060.32,2025-01-26,1
C100688,North Judithbury,Organic,4,2270.56,2023-07-10,1
C100689,North Noahstad,App Store,10,3436.21,2023-12-08,1
C100690,North Judithbury,App Store,29,20052.18,2024-06-17,1
C100691,North Noahstad,Social Media,1,739.56,2024-06-02,0
C100692,North Judithbury,Social Media,1,610.27,2023-10-14,0
C100693,Robinsonshire,Social Media,10,4726.52,2024-05-25,1
C100694,East Jill,Paid Search,1,749.25,2024-09-01,0
C100695,North Judithbury,App Store,30,13259.2,2024-04-02,1
C100696,Lisatown,App Store,0,0.0,,0
C100697,Lake Roberto,Paid Search,1,279.2,2025-03-25,0
C100698,East Jill,Organic,11,13779.98,2023-10-31,1
C100699,North Noahstad,Organic,1,84.81,2024-11-30,0
C100700,East Jessetown,Referral,1,216.51,2025-01-10,0
C100701,East Jessetown,Social Media,1,1023.99,2025-04-13,0
C100702,New Roberttown,Social Media,1,535.65,2024-01-10,0
C100703,Lake Debra,Organic,11,5074.03,2024-07-27,1
C100704,East Jill,Organic,29,28194.26,2024-05-18,1
C100705,Lake Debra,Referral,1,103.46,2025-02-17,0
C100706,New Roberttown,App Store,12,8617.17,2023-11-10,1
C100707,North Judithbury,Organic,13,9339.79,2024-02-16,1
C100708,East Jessetown,Social Media,21,19252.19,2024-01-29,1
C100709,Lisatown,Paid Search,1,225.83,2024-01-26,0
C100710,Lake Roberto,Social Media,6,2736.92,2025-03-10,1
C100711,East Jessetown,Paid Search,1,938.31,2024-07-02,0
C100712,East Jessetown,Paid Search,21,16079.59,2024-11-19,1
C100713,Lake Roberto,Social Media,1,133.44,2024-06-25,0
C100714,Lisatown,App Store,1,258.08,2025-01-10,0
C100715,Ericmouth,Paid Search,11,4026.95,2023-08-04,0
C100716,North Noahstad,App Store,70,41819.59,2023-12-23,1
C100717,Ericmouth,App Store,32,20930.88,2024-09-02,1
C100718,North Noahstad,Referral,1,298.71,2024-01-18,0
C100719,Lake Debra,Social Media,1,307.06,2023-07-17,0
C100720,East Jessetown,Paid Search,1,398.4,2025-01-07,0
C100721,East Jessetown,Social Media,28,20954.53,2023-11-23,1
C100722,New Roberttown,Organic,1,177.65,2025-03-27,0
C100723,Lake Roberto,Social Media,1,81.24,2024-02-19,0
C100724,Lake Roberto,Paid Search,1,904.5,2024-07-24,0
C100725,Ericmouth,Social Media,1,743.01,2025-03-09,0
C100726,East Jill,App Store,1,3181.43,2024-03-04,0
C100727,Lake Debra,Organic,18,9060.45,2023-11-24,1
C100728,New Roberttown,Organic,1,246.44,2024-05-05,0
C100729,Ericmouth,Paid Search,14,11277.63,2024-04-12,1
C100730,New Roberttown,Organic,6,4336.33,2024-09-13,1
C100731,East Jill,Paid Search,1,1363.67,2024-10-15,0
C100732,Robinsonshire,Organic,17,7417.55,2025-06-04,1
C100733,Ericmouth,Paid Search,1,465.18,2023-10-18,0
C100734,North Noahstad,App Store,1,204.4,2023-11-23,0
C100735,North Judithbury,Social Media,1,26.51,2023-08-29,0
C100736,East Jessetown,Social Media,1,213.07,2023-09-05,0
C100737,East Jill,Social Media,1,779.05,2023-07-13,0
C100738,East Jessetown,Social Media,21,14846.99,2024-03-17,1
C100739,Robinsonshire,Referral,16,8179.41,2025-06-08,1
C100740,New Roberttown,Organic,36,30414.48,2023-08-09,1
C100741,North Judithbury,Organic,1,322.19,2023-07-29,0
C100742,Robinsonshire,Social Media,1,918.67,2024-03-04,0
C100743,North Judithbury,Social Media,1,5278.13,2024-10-24,0
C100744,New Roberttown,Organic,1,238.91,2024-10-30,0
C100745,North Judithbury,Social Media,22,21777.48,2023-07-11,1
C100746,North Judithbury,Organic,1,427.53,2023-07-23,0
C100747,Lake Debra,Organic,1,1201.96,2025-02-24,0
C100748,Ericmouth,Organic,0,0.0,,0
C100749,Lake Roberto,Social Media,11,6157.11,2024-11-01,1
C100750,North Judithbury,Referral,15,7262.48,2023-10-21,1
C100751,North Judithbury,Paid Search,1,207.29,2025-06-20,0
C100752,East Jessetown,Social Media,1,380.05,2024-12-23,0
C100753,Lisatown,App Store,19,12509.67,2025-05-15,1
C100754,Lake Roberto,Organic,13,9977.42,2024-09-25,1
C100755,Ericmouth,Social Media,1,589.46,2025-06-05,0
C100756,East Jessetown,Paid Search,1,90.36,2023-09-26,0
C100757,East Jill,App Store,13,6726.52,2023-08-30,1
C100758,North Judithbury,Organic,24,19319.22,2025-06-04,1
C100759,East Jill,Organic,1,378.13,2024-09-07,0
C100760,North Judithbury,Organic,1,659.77,2024-09-26,0
C100761,Ericmouth,Organic,1,138.07,2024-12-31,0
C100762,New Roberttown,Social Media,12,8139.61,2025-05-16,1
C100763,Ericmouth,Organic,9,3963.93,2023-10-04,0
C100764,Robinsonshire,Paid Search,1,688.75,2024-01-15,0
C100765,Robinsonshire,App Store,0,0.0,,0
C100766,Lake Debra,Social Media,1,277.83,2024-01-17,0
C100767,Ericmouth,Paid Search,0,0.0,,0
C100768,North Judithbury,App Store,1,364.17,2024-08-26,0
C100769,North Judithbury,Organic,1,128.22,2025-03-15,0
C100770,Lake Debra,App Store,26,8857.63,2023-12-23,1
C100771,East Jessetown,App Store,1,516.35,2025-02-19,0
C100772,Robinsonshire,Social Media,6,3782.18,2024-08-28,1
C100773,Lake Roberto,Paid Search,1,388.39,2025-02-16,0
C100774,Robinsonshire,Social Media,1,1128.72,2025-02-12,0
C100775,New Roberttown,Paid Search,1,293.64,2024-01-20,0
C100776,East Jessetown,Organic,1,356.72,2025-01-26,0
C100777,Lake Roberto,Organic,1,204.97,2025-01-16,0
C100778,New Roberttown,Organic,1,1118.57,2024-08-20,0
C100779,Robinsonshire,Social Media,1,644.54,2023-09-08,0
C100780,Robinsonshire,Organic,1,2825.19,2025-06-01,0
C100781,Lake Roberto,Referral,36,23263.14,2025-05-25,1
C100782,Lake Roberto,Paid Search,1,500.51,2024-03-11,0
C100783,Lake Debra,Organic,1,76.93,2024-06-28,0
C100784,East Jessetown,Organic,6,4164.05,2024-05-11,0
C100785,East Jessetown,Organic,1,273.16,2024-12-07,0
C100786,Lake Debra,Organic,1,1812.54,2024-02-23,0
C100787,New Roberttown,Referral,1,563.82,2025-06-17,0
C100788,Lisatown,Organic,1,203.29,2023-09-10,0
C100789,New Roberttown,Organic,1,3192.68,2024-05-03,0
C100790,Lisatown,Paid Search,12,8711.37,2024-06-02,1
C100791,Lake Roberto,App Store,28,16965.59,2024-02-13,1
C100792,North Noahstad,Social Media,1,1431.3,2024-06-16,0
C100793,East Jill,Social Media,26,18410.47,2024-02-16,1
C100794,Lake Roberto,Social Media,1,183.1,2024-03-21,0
C100795,North Judithbury,Paid Search,11,6095.06,2023-09-07,1
C100796,East Jessetown,App Store,1,945.4,2024-04-25,0
C100797,East Jill,Referral,16,14498.64,2024-11-09,1
C100798,East Jill,Referral,18,9230.37,2025-05-07,1
C100799,East Jill,Organic,11,6341.43,2025-06-30,1
C100800,North Judithbury,Paid Search,1,283.91,2025-02-02,0
C100801,Ericmouth,App Store,1,148.8,2025-04-04,0
C100802,North Judithbury,Organic,6,7301.41,2024-03-17,1
C100803,East Jessetown,Organic,1,1311.97,2025-06-13,0
C100804,Lisatown,Paid Search,1,431.09,2025-03-25,0
C100805,North Noahstad,App Store,1,147.54,2023-12-08,0
C100806,Ericmouth,Organic,1,247.17,2024-12-13,0
C100807,East Jill,Paid Search,1,697.37,2023-08-24,0
C100808,North Noahstad,Social Media,17,8066.7,2024-02-25,1
C100809,Lisatown,App Store,26,17896.69,2024-01-23,1
C100810,East Jill,App Store,13,7069.26,2025-01-27,1
C100811,Lake Debra,Social Media,0,0.0,,0
C100812,North Noahstad,Organic,1,121.23,2024-02-07,0
C100813,East Jessetown,Paid Search,1,1383.05,2024-12-21,0
C100814,East Jill,Social Media,1,363.78,2023-09-13,0
C100815,Ericmouth,Social Media,0,0.0,,0
C100816,North Noahstad,Social Media,11,9036.48,2025-03-30,1
C100817,North Noahstad,Paid Search,1,974.92,2023-08-09,0
C100818,North Noahstad,Referral,1,828.22,2024-12-30,0
C100819,Ericmouth,Referral,1,83.25,2024-09-22,0
C100820,Lake Debra,Social Media,1,158.64,2023-12-21,0
C100821,East Jill,Organic,1,90.03,2024-01-14,0
C100822,Lisatown,Social Media,0,0.0,,0
C100823,New Roberttown,App Store,1,79.61,2024-01-12,0
C100824,Lake Debra,Organic,1,203.52,2024-03-03,0
C100825,Lisatown,Organic,1,407.97,2025-01-29,0
C100826,North Noahstad,Social Media,1,112.43,2024-01-28,0
C100827,New Roberttown,Organic,4,4946.88,2025-04-14,1
C100828,New Roberttown,Organic,22,23149.13,2024-08-08,1
C100829,Lake Roberto,App Store,1,137.63,2024-09-12,0
C100830,North Judithbury,Referral,1,456.37,2025-04-21,0
C100831,Robinsonshire,Social Media,1,934.98,2023-07-20,0
C100832,Lake Roberto,Paid Search,1,944.73,2024-05-08,0
C100833,Robinsonshire,Social Media,1,149.71,2024-03-01,0
C100834,East Jessetown,Social Media,1,418.58,2025-02-08,0
C100835,Ericmouth,Organic,1,28.0,2025-05-21,0
